,brand,model,year,Energy,gear_box,Trim,price
18568,CITROËN,C3 Aircross,2021,Diesel,Automatique,BlueHDi 120 S&S EAT6 Shine,24690
18569,RENAULT,Clio,2017,Essence,Manuelle,TCe 90 Energy Business,12980
18570,RENAULT,Twingo,2020,Essence,Manuelle,III SCe 75 - 20 Zen,10980
18571,CITROËN,C4,2021,Diesel,Automatique,BlueHDi 130 S&S EAT8 Feel Pack,27449
18572,AUDI,A3,2021,Diesel,Manuelle,Sportback 30 TDI 116ch Design,27490
18573,RENAULT,Clio,2018,Essence,Manuelle,TCe 120 Energy EDC Initiale Paris,16790
18574,AUDI,A6,2018,Essence,Automatique,2.0 TFSI 252 S TRONIC 7,35980
18575,AUDI,Q3,2019,Essence,Robotisée,45 TFSI 230ch Design quattro S tronic 7,44990
18576,FORD,Kuga,2021,Diesel,Manuelle,2.0 EcoBlue 150ch mHEV ST-Line X,32890
18577,PEUGEOT,3008,2021,Hybride,Automatique,HYBRID4 300ch GT e-EAT8,46990
18578,FORD,Fiesta,2020,Essence,Manuelle,1.0 EcoBoost 95ch ST-Line 5p,15990
18579,PEUGEOT,3008,2022,Diesel,Automatique,1.5 BlueHDi 130ch S&S Allure Pack EAT8,38490
18580,RENAULT,Master,2021,Diesel,Manuelle,Grd Vol R3500RJ L4 2.3 dCi 165ch energy 22m3 Confort EuroVI,39990
18581,BMW,X1,2019,Diesel,Automatique,sDrive18dA 150ch M Sport,32490
18582,MINI,Mini,2019,Diesel,Robotisée,5 Portes Cooper D 116ch Heddon Street BVA7,22799
18583,BMW,Ix20,2021,Electrique,Automatique,iX xDrive40 326ch,92989
18584,BMW,X3,2019,Essence,Automatique,xDrive30iA 252ch Luxury Euro6d-T,57487
18585,OPEL,Astra,2020,Diesel,Manuelle,1.5 D 105ch Edition,18690
18586,OPEL,Combo,2022,Diesel,Automatique,Cargo L1H1 Standard 1.5 130ch S&S Pack Business EAT8,36900
18587,JAGUAR,F-Pace,2018,Essence,Automatique,V8 5.0 Supercharged 550ch SVR AWD BVA8,79900
18588,CITROËN,C3,2019,Essence,Manuelle,PureTech 82ch Shine S&S E6.d,14490
18589,PEUGEOT,Boxer,2022,Diesel,Manuelle,Fg 330 L1H1 2.2 BlueHDi S&S 120ch Asphalt,33400
18590,PEUGEOT,208,2022,Essence,Manuelle,1.2 PureTech 100ch S&S Style,21490
18591,CITROËN,C3 Aircross,2019,Diesel,Manuelle,BlueHDi 100ch Sunshine,17890
18592,CITROËN,C5 Aircross,2019,Diesel,Manuelle,BlueHDi 130ch S&S Business,21880
18593,CITROËN,C3,2020,Essence,Manuelle,PureTech 82ch Shine S&S E6.d,14990
18594,CITROËN,C3,2020,Essence,Manuelle,PureTech 82ch Shine S&S E6.d,15190
18595,CITROËN,C3,2020,Essence,Manuelle,PureTech 82ch Shine S&S E6.d,15190
18596,ALFA ROMEO,Tonale,2022,Essence,Robotisée,1.5 Hybrid 130ch Edizione Speciale TCT,42489
18597,RENAULT,Clio,2019,Diesel,Manuelle,1.5 dCi 75ch energy Business 5p Euro6c,13890
18598,RENAULT,Clio,2020,Essence,Manuelle,TCe 100 Zen,16390
18599,CITROËN,C5 Aircross,2020,Diesel,Automatique,BlueHDi 130 S&S EAT8 Feel,29190
18600,PEUGEOT,Rifter,2019,Diesel,Manuelle,Standard BlueHDi 100 BVM5 Allure,26939
18601,PEUGEOT,2008,2020,Diesel,Automatique,BlueHDi 130 S&S EAT8 Allure Business,25290
18602,HYUNDAI,Tucson,2019,Diesel,Automatique,1.6 CRDI 136 DCT-7,27990
18603,PEUGEOT,208,2021,Essence,Manuelle,1.2 PureTech 100ch S&S Allure Pack,20970
18604,VOLKSWAGEN,Arteon,2020,Essence,Automatique,2.0 TSI 190 DSG7,31980
18605,AUDI,Q2,2019,Diesel,Robotisée,35 TDI 150ch Business line S tronic 7 Euro6d-T,28900
18606,AUDI,Q2,2020,Essence,Robotisée,35 TFSI 150ch COD Sport Limited S tronic 7,28900
18607,AUDI,A3,2020,Essence,Robotisée,Berline 35 TFSI 150ch S line Plus S tronic 7 Euro6d-T,35990
18608,VOLKSWAGEN,T-Roc,2019,Essence,Robotisée,1.5 TSI EVO 150ch Carat Exclusive DSG7 Euro6d-T,27990
18609,AUDI,Q2,2018,Diesel,Manuelle,1.6 TDI 116ch S line,23990
18610,MERCEDES,Cla,2019,Diesel,Robotisée,200 d 150ch AMG Line 8G-DCT,37890
18611,AUDI,A1,2021,Essence,Manuelle,Citycarver 30 TFSI 110ch Design,24490
18612,VOLKSWAGEN,T-Roc,2020,Essence,Robotisée,Cabriolet 1.5 TSI EVO 150ch R-Line DSG7,28990
18613,VOLKSWAGEN,Tiguan,2018,Diesel,Robotisée,2.0 TDI 150ch Carat DSG7,31990
18614,BMW,X1,2021,Essence,Automatique,xDrive20iA 178ch M Sport 9cv,49890
18615,OPEL,Mokka,2022,Essence,Manuelle,1.2 Turbo 100ch Edition,23399
18616,VOLKSWAGEN,Tiguan,2019,Essence,Robotisée,1.5 TSI EVO 150ch Carat DSG7 Euro6d-T,32990
18617,CITROËN,C3 Aircross,2021,Diesel,Manuelle,BlueHDi 100ch S&S Shine Business E6.d,19980
18618,CITROËN,C3,2020,Essence,Manuelle,1.2 PureTech 83ch S&S Shine 130g,16490
18619,PEUGEOT,308,2019,Diesel,Automatique,SW 1.5 BlueHDi 130ch S&S Allure Business EAT8,21490
18620,MERCEDES,Classe A,2019,Diesel,Robotisée,180 d 116ch Style Line 7G-DCT,25890
18621,MINI,Countryman,2019,Essence,Automatique,Cooper 136ch ALL4 BVA8 Euro6d-T,26990
18622,MERCEDES,Classe A,2022,Essence,Robotisée,200 163ch AMG Line 7G-DCT 9cv,42790
18623,MERCEDES,Classe A,2022,Essence,Robotisée,200 163ch AMG Line 7G-DCT 9cv,42790
18624,BMW,X1,2021,Hybride,Automatique,xDrive25eA 220ch M Sport 6cv,47990
18625,BMW,Serie 1,2021,Diesel,Automatique,BMW X3 xDrive20dA 190ch M Sport,50990
18626,BMW,X1,2017,Essence,Robotisée,sDrive18iA 140ch M Sport DKG7,28900
18627,MINI,Countryman,2022,Hybride,Automatique,Cooper SE 125ch + 95ch Edition Premium Plus ALL4 BVA6,47500
18628,MINI,Countryman,2019,Essence,Manuelle,Cooper 136ch Oakwood Euro6d-T,27795
18629,MINI,Mini,2019,Essence,Robotisée,5 Portes Cooper S 192ch BVA7 Euro6d-T,27900
18630,CITROËN,C3 Aircross,2022,Essence,Automatique,PureTech 130ch S&S Shine EAT6 - Sièges chauffants,25290
18631,CITROËN,C3 Aircross,2022,Essence,Automatique,PureTech 130ch S&S Shine EAT6 - Sièges chauffants,25290
18632,TOYOTA,Aygo,2022,Essence,Manuelle,X 1.0 VVT-i 72ch Design,15899
18633,HYUNDAI,I20,2019,Essence,Manuelle,1.2 75ch Initia,11580
18634,VOLVO,Xc60,2022,Diesel,Automatique,B4 197ch Plus Style Dark Geartronic,59900
18635,NISSAN,Micra,2018,Diesel,Manuelle,1.5 dCi 90ch Business Edition Caméra GPS,12499
18636,FORD,Ecosport,2019,Essence,Manuelle,1.0 EcoBoost 100ch ST-Line Euro6.2 GPS Camera Radar Av/Ar,15999
18637,PEUGEOT,208,2019,Essence,Automatique,1.2 PureTech 110ch E6.c GT Line S&S EAT6 5p,18490
18638,OPEL,Combo,2022,Electrique,Automatique,Cargo L1H1 Augmenté 100 kW 136ch Pack Clim,31999
18639,NISSAN,Qashqai,2021,Essence,Robotisée,1.3 DIG-T 158ch N-Connecta DCT,26990
18640,TOYOTA,Yaris,2019,Essence,Manuelle,110 VVT-i Design Y20 5p MY19,15490
18641,KIA,Rio,2021,Essence,Manuelle,1.2 DPi 84ch Active,15990
18642,MINI,Mini,2021,Essence,Manuelle,One 102 ch Edition Camden,24912
18643,AUDI,A3,2022,Essence,Automatique,Sportback 35 TFSI 150 S tronic 7 Design Luxe,39990
18644,VOLVO,Xc60,2022,Diesel,Automatique,B4 197 ch Geartronic 8 Plus Style Dark,56000
18645,AUDI,Q2,2021,Diesel,Automatique,35 TDI 150 S tronic 7 quattro S line,42290
18646,RENAULT,Kadjar,2021,Diesel,Automatique,Blue dCi 115 EDC Intens,25500
18647,AUDI,E-Tron,2021,Electrique,Automatique,Sportback 55 quattro 408 ch S line,88990
18648,PEUGEOT,208,2019,Essence,Manuelle,PureTech 82ch S&S BVM5 Active,15490
18649,PEUGEOT,2008,2018,Diesel,Manuelle,BlueHDi 100ch S&S BVM6 Allure Business,15990
18650,PEUGEOT,2008,2019,Essence,Manuelle,PureTech 82ch S&S BVM5 Signature,13999
18651,OPEL,Corsa,2021,Diesel,Manuelle,1.5 DIESEL 100 CH BVM6,17990
18652,PEUGEOT,2008,2018,Diesel,Manuelle,1.6 BlueHDi 120ch S&S BVM6 GT Line,17259
18653,AUDI,Rs4,2019,Essence,Automatique,Avant 2.9 V6 TFSI 450ch quattro tiptronic 8,94560
18654,CITROËN,C4,2019,Diesel,Automatique,Spacetourer BlueHDi 130 S&S EAT8 Origins,22539
18655,JEEP,Compass,2020,Diesel,Manuelle,1.6 I MultiJet II 120 ch BVM6 Limited,26990
18656,TOYOTA,C-Hr,2019,Hybride,Automatique,122h JBL Edition 2WD E-CVT RC18,24980
18657,PEUGEOT,308,2020,Essence,Automatique,SW PureTech 130ch S&S EAT8 Allure,23990
18658,AUDI,A3,2018,Diesel,Manuelle,Sportback 30 TDI 116ch Business line Euro6d-T,20490
18659,VOLKSWAGEN,Golf,2018,Diesel,Manuelle,SW 1.6 TDI 115ch FAP BlueMotion Technology Confortline Business,17490
18660,AUDI,A6,2021,Diesel,Robotisée,Avant 40 TDI 204ch S line S tronic 7,51490
18661,AUDI,Q5,2019,Diesel,Automatique,50 TDI 286ch Avus quattro Tiptronic 8 Euro6d-T,51490
18662,AUDI,Q5,2019,Diesel,Automatique,3.0 V6 TDI 286ch Design Luxe quattro Tiptronic 8,50990
18663,BMW,X2,2019,Essence,Robotisée,sDrive18iA 140ch Business Design DKG7 Euro6d-T,29990
18664,BMW,Serie 3,2022,Diesel,Automatique,Série 3 Touring 330dA MH xDrive 286ch M Sport 17cv,79900
18665,FIAT,500,2022,Electrique,Automatique,C e 118ch La Prima,32990
18666,MINI,Cabrio,2019,Essence,Automatique,Cooper S 192ch Heddon Street BVA7 Euro6d-T,35300
18667,BMW,X3,2022,Hybride,Automatique,xDrive30e 292ch M Sport,79990
18668,OPEL,Corsa,2021,Essence,Manuelle,1.2 75ch Edition,15990
18669,MINI,Mini,2018,Essence,Automatique,John Cooper Works 231ch BVAS8 130g,32900
18670,OPEL,Corsa,2021,Essence,Manuelle,1.2 Turbo 100ch Elegance,18990
18671,PEUGEOT,3008,2018,Diesel,Automatique,1.6 BlueHDi 120ch Allure S&S EAT6,25990
18672,CITROËN,C5 Aircross,2019,Diesel,Manuelle,BlueHDi 130ch S&S Shine,27490
18673,RENAULT,Talisman,2021,Essence,Automatique,Tce 160 EDC FAP Intens,30480
18674,RENAULT,Kadjar,2021,Diesel,Manuelle,Blue dCi 115 Intens,24990
18675,CITROËN,C3,2021,Essence,Manuelle,PureTech 83 S&S BVM5 Shine,17549
18676,VOLKSWAGEN,Polo,2021,Essence,Automatique,1.0 TSI 110 S&S DSG7 R-Line,22990
18677,KIA,Sportage,2020,Diesel,Manuelle,1.6 CRDi 136ch MHEV BVM6 4x2 GT Line,26990
18678,VOLKSWAGEN,Polo,2021,Essence,Robotisée,1.0 TSI 95ch Carat DSG7 Euro6d-T,21490
18679,VOLKSWAGEN,Touran,2017,Diesel,Manuelle,2.0 TDI 150 BMT 7PL,26990
18680,PEUGEOT,308,2021,Hybride,Automatique,PHEV 225ch GT Pack e-EAT8,45389
18681,MERCEDES,Classe Glc,2019,Diesel,Automatique,GLC 300 d 245ch AMG Line 4Matic 9G-Tronic,56890
18682,RENAULT,Captur,2020,Essence,Automatique,TCe 155 EDC FAP Initiale Paris,27480
18683,AUDI,Q2,2022,Essence,Manuelle,30 TFSI 110ch Design,32900
18684,AUDI,A1,2022,Essence,Robotisée,Sportback 25 TFSI 95ch Advanced 2 S tronic 7,27900
18685,AUDI,A6,2018,Diesel,Automatique,Avant 3.0 V6 BiTDI 320ch S line quattro Tiptronic,53990
18686,PEUGEOT,2008,2021,Electrique,Automatique,Electrique 136 ch GT,36690
18687,SEAT,Arona,2019,Diesel,Robotisée,1.6 TDI 95ch Start/Stop Urban DSG Euro6d-T,19990
18688,AUDI,A3,2021,Essence,Robotisée,Berline 35 TFSI 150ch Design Luxe S tronic 7,35990
18689,CITROËN,C3,2021,Diesel,Manuelle,BlueHDi 100 S&S BVM6 Shine,19690
18690,DS,Ds 7,2019,Diesel,Automatique,DS7 Crossback BlueHDi 130 EAT8 Executive,31490
18691,FIAT,500,2019,Essence,Manuelle,1.2 69 ch Eco Pack Lounge,13490
18692,RENAULT,Clio,2018,Diesel,Manuelle,DCI 75 ENERGY,11990
18693,HYUNDAI,I30,2019,Diesel,Manuelle,1.6 CRDi 115 DCT-7 Edition #Navi,18299
18694,PEUGEOT,308,2019,Diesel,Automatique,BlueHDi 180ch S&S EAT8 GT,27499
18695,RENAULT,Megane,2020,Diesel,Manuelle,Mégane IV Berline Blue dCi 115 - 20 Business,18140
18696,PEUGEOT,208,2019,Essence,Manuelle,PureTech 82ch S&S BVM5 Signature,13789
18697,SKODA,Kodiaq,2019,Diesel,Automatique,2.0 TDI 150 SCR DSG7 5PL,29990
18698,DS,Ds 3,2021,Essence,Automatique,DS3 Crossback PureTech 130 S&S EAT8 Performance Line,29990
18699,PEUGEOT,3008,2020,Diesel,Automatique,BlueHDi 130ch S&S EAT8 GT Line,32339
18700,RENAULT,Clio,2019,Essence,Manuelle,TCe 90 E6C Limited,12490
18701,OPEL,Adam,2018,Essence,Manuelle,1.4 Twinport 87 ch S/S Unlimited,11490
18702,PEUGEOT,308,2020,Diesel,Manuelle,SW 1.5 BlueHDi 100ch E6.c S/S Active,17999
18703,TOYOTA,Proace,2022,Diesel,Manuelle,Medium 1.5 D-4D 120 Business RC21,35990
18704,TOYOTA,Proace,2022,Diesel,Manuelle,CITY Medium 100 D-4D Business RC21,30990
18705,AUDI,A5,2018,Diesel,Automatique,Sportback 3.0 TDI 286ch Design Luxe quattro Tiptronic,35900
18706,VOLKSWAGEN,T-Roc,2019,Diesel,Robotisée,2.0 TDI 150ch Carat DSG7 Euro6d-T,26490
18707,FORD,Focus,2021,Essence,Automatique,1.0 EcoBoost 125ch ST-Line BVA,24490
18708,RENAULT,Captur,2020,Essence,Manuelle,TCe 90 - 19 Intens,17980
18709,RENAULT,Captur,2021,Hybride,Manuelle,TCe 100 GPL - 21 Intens,22980
18710,RENAULT,Clio,2020,Diesel,Manuelle,Blue dCi 115 Intens,18490
18711,TOYOTA,Hilux,2022,Diesel,Manuelle,2.4 D-4D Simple Cabine LeCap 2WD RC21,28990
18712,TOYOTA,Corolla,2019,Hybride,Automatique,Hybride 180h Collection,27980
18713,CITROËN,Berlingo,2019,Diesel,Manuelle,M BlueHDi 100ch Feel,25490
18714,PEUGEOT,208,2020,Diesel,Manuelle,1.5 BlueHDi 100ch E6.c GT Line S&S BVM5 86g 5p,22490
18715,OPEL,Mokka,2021,Essence,Manuelle,1.2 Turbo 130ch GS Line,25690
18716,OPEL,Corsa,2020,Essence,Manuelle,1.2 75ch Edition,14890
18717,TOYOTA,Yaris,2022,Essence,Manuelle,1.6L GR PERFORMANCE,56990
18718,VOLKSWAGEN,Golf,2021,Diesel,Automatique,2.0 TDI SCR 150 DSG7 R-Line 1st,35490
18719,AUDI,A3,2021,Diesel,Automatique,Berline 35 TDI 150 S tronic 7 S Line,39980
18720,AUDI,Q3,2020,Diesel,Automatique,35 TDI 150 ch S tronic 7 S line,41980
18721,VOLKSWAGEN,T-Roc,2022,Essence,Automatique,1.5 TSI 150 EVO Start/Stop DSG7 Lounge,33890
18722,SEAT,Ibiza,2021,Essence,Manuelle,1.0 EcoTSI 110 ch S/S BVM6 Style,18290
18723,AUDI,A5,2021,Diesel,Automatique,Sportback 35 TDI 163 S tronic 7 Avus,47980
18724,AUDI,A1,2020,Essence,Manuelle,Sportback 30 TFSI 116 ch BVM6 S line,27990
18725,SEAT,Ibiza,2021,Essence,Manuelle,1.0 EcoTSI 110 ch S/S BVM6 Style,18290
18726,SEAT,Ibiza,2021,Essence,Manuelle,1.0 EcoTSI 110 ch S/S BVM6 Style,18290
18727,RENAULT,Megane,2021,Diesel,Manuelle,Mégane IV Berline Blue dCi 115 Business,20790
18728,VOLKSWAGEN,T-Cross,2021,Essence,Automatique,1.0 TSI 110 Start/Stop DSG7,24990
18729,CITROËN,C5 Aircross,2019,Diesel,Manuelle,BlueHDi 130 S&S BVM6 Feel,26653
18730,OPEL,Mokka,2022,Essence,Automatique,1.2 Turbo 130ch Elegance Business BVA8,27970
18731,VOLKSWAGEN,Up,2021,Essence,Manuelle,! 1.0 65ch BlueMotion Technology Active 5p,12900
18732,OPEL,Astra,2022,Hybride,Automatique,Hybrid 1.6 Turbo 180ch GS Line BVA8,37770
18733,SEAT,Ibiza,2021,Essence,Manuelle,1.0 TSI 110 ch S/S BVM6 Style,16490
18734,SEAT,Ibiza,2021,Essence,Manuelle,1.0 EcoTSI 110 ch S/S BVM6 Style,16990
18735,VOLKSWAGEN,T-Cross,2019,Essence,Manuelle,1.0 TSI 115 Start/Stop BVM6 Carat,19900
18736,AUDI,A3,2021,Electrique,Automatique,Sportback 40 TFSIe 204 S tronic 6 S Line,42990
18737,PEUGEOT,208,2019,Diesel,Manuelle,1.6 BlueHDi 100ch S&S BVM5 Active Business,11663
18738,AUDI,Q5,2022,Diesel,Automatique,40 TDI 204 S tronic 7 Quattro S line,68690
18739,SEAT,Ibiza,2021,Essence,Manuelle,1.0 EcoTSI 110 ch S/S BVM6 Style,18290
18740,VOLKSWAGEN,T-Roc,2022,Essence,Automatique,1.5 TSI EVO 150 Start/Stop DSG7 Style,34990
18741,RENAULT,Clio,2018,Essence,Manuelle,TCe 75 E6C Limited,12490
18742,AUDI,A3,2020,Diesel,Manuelle,Sportback 30 TDI 116 AUTO ECOLE Business line,21980
18743,OPEL,Grandland X,2019,Essence,Manuelle,1.2 Turbo 130 ch Edition Business,19990
18744,TOYOTA,Rav4,2019,Hybride,Automatique,Hybride 218 ch 2WD Dynamic,33990
18745,AUDI,A3,2018,Diesel,Automatique,Sportback 2.0 TDI 150 S tronic 7 S Line,27990
18746,DACIA,Duster,2018,Diesel,Manuelle,Blue dCi 115 4x2 Prestige,16189
18747,VOLVO,Xc60,2019,Hybride,Automatique,T8 Twin Engine 303 ch + 87 ch Geartronic 8 R-Design,46990
18748,TOYOTA,Corolla,2022,Hybride,Automatique,122h Design MY21,27900
18749,HYUNDAI,Kona,2022,Essence,Manuelle,1.0 T-GDi 120ch Hybrid 48V N Line Executive,27290
18750,VOLKSWAGEN,Golf,2021,Essence,Automatique,2.0 TSI 300 DSG7,42990
18751,AUDI,Rs3,2019,Essence,Robotisée,Sportback 2.5 TFSI 400ch quattro S tronic 7 Euro6d-T,62590
18752,PEUGEOT,508,2022,Diesel,Automatique,BlueHDi 130ch S&S Active Pack EAT8,36143
18753,PEUGEOT,3008,2022,Diesel,Automatique,1.5 BlueHDi 130ch S&S Allure Pack EAT8,37221
18754,PEUGEOT,308,2020,Diesel,Automatique,BlueHDi 130ch S&S EAT8 Tech Edition,23590
18755,PEUGEOT,208,2020,Essence,Automatique,PureTech 100 S&S EAT8 GT Line,23513
18756,PEUGEOT,208,2021,Essence,Manuelle,PureTech 75 S&S BVM5 Active Business,16990
18757,PEUGEOT,2008,2022,Electrique,Automatique,Electrique 136 ch Style,36990
18758,PEUGEOT,2008,2021,Diesel,Manuelle,BlueHDi 100 S&S BVM6 GT Line,27990
18759,PEUGEOT,3008,2021,Electrique,Automatique,Hybrid 225 e-EAT8 GT,42490
18760,PEUGEOT,2008,2021,Essence,Automatique,PureTech 130 S&S EAT8 Allure,28990
18761,PEUGEOT,308,2022,Electrique,Automatique,PHEV 180 e-EAT8 GT,40990
18762,PEUGEOT,2008,2022,Essence,Manuelle,PureTech 130 S&S BVM6 GT,29500
18763,PEUGEOT,208,2022,Essence,Automatique,PureTech 100 S&S EAT8 GT,24290
18764,PEUGEOT,3008,2021,Electrique,Automatique,Hybrid 225 e-EAT8 GT,40490
18765,PEUGEOT,508,2021,Electrique,Automatique,Hybrid 225 e-EAT8 GT,39990
18766,PEUGEOT,3008,2021,Electrique,Automatique,Hybrid 225 e-EAT8 GT,39990
18767,PEUGEOT,508,2020,Electrique,Automatique,Hybrid 225 e-EAT8 GT,34990
18768,RENAULT,Kadjar,2019,Diesel,Automatique,Blue dCi 115 EDC Business,19990
18769,PEUGEOT,3008,2021,Electrique,Automatique,Hybrid 225 e-EAT8 GT,40990
18770,PEUGEOT,3008,2020,Diesel,Manuelle,BlueHDi 130ch S&S BVM6 Allure,29990
18771,PEUGEOT,2008,2021,Essence,Automatique,1.2 PureTech 130ch S&S GT EAT8,28489
18772,FIAT,500x,2022,Essence,Robotisée,1.5 FireFly Turbo 130ch S/S Sport Pack Hybrid DCT7,29490
18773,PEUGEOT,2008,2021,Essence,Automatique,1.2 PureTech 130ch S&S GT EAT8,28489
18774,OPEL,Corsa,2021,Essence,Manuelle,1.2 Turbo 100ch Elegance,18900
